"human","ncbi","mlog10QvalxFC","ENTREZID"
"ADIPOR2","LOC107385000",-0.00203287060824793,"79602"
"ADK","LOC107373589",-0.000805257195343436,"132"
"ADK","LOC107387556",0.169457759388294,"132"
"ADK","adk",-0.218097062712235,"132"
"ADM","adm",-0.00736052610422298,"133"
"ADM2","adm2",0.000474981595316307,"79924"
"ADNP","LOC107385864",-0.000406317569280075,"23394"
"ADNP","adnp",0.0142273483918865,"23394"
"ADNP2","adnp2",-0.115759803110683,"22850"
"ADO","LOC107373913",0.0433425288951526,"84890"
"ADO","ado",0.21927242011762,"84890"
"ADORA1","LOC107385566",0.046350297035139,"134"
"ADORA2A","LOC107397223",-0.162609291213737,"135"
"ADORA2A","adora2a",-0.0103884052420658,"135"
"ADORA2B","adora2b",-0.0913072166009425,"136"
"ADORA3","LOC107390952",0.123667952307628,"140"
"ADPGK","adpgk",-0.623424112371024,"83440"
"ADPGK","LOC107381177",-0.449888454963348,"83440"
"ADPRH","LOC107387955",0.260508517231353,"141"
"ADPRH","LOC107387950",0.539178705604109,"141"
"ADPRHL1","adprhl1",0.0328499931325056,"113622"
"ADPRM","LOC107373834",0.0873674990672891,"56985"
"ADPRM","LOC107397354",0.0499379200654665,"56985"
"ADRA1A","LOC107393699",-0.0425053718826948,"148"
"ADRA1B","adra1b",-0.0988172004595149,"147"
"ADRA2A","adra2a",-0.000258603277093941,"150"
"ADRA2B","LOC107394177",-0.0362665738603007,"151"
"ADRB1","LOC107393740",-0.0648730739764504,"153"
"ADRB2","LOC107386754",0.00210978558706592,"154"
"ADRB2","LOC107372451",0.900303058875066,"154"
"ADRM1","adrm1",0.221635920817717,"11047"
"ADRM1","LOC107389462",0.195469217947542,"11047"
"ADSL","adsl",0.0867214750132798,"158"
"ADTRP","LOC107375385",0.329536199370717,"84830"
"AEBP1","aebp1",-0.100223189195849,"165"
"AEBP1","LOC107395676",-0.315730271974826,"165"
"AEBP2","LOC107388604",0.053210939547051,"121536"
"AEBP2","aebp2",-0.0388584480305697,"121536"
"AEN","aen",-0.300868135982673,"64782"
"AEN","isg20l2",-0.739384028867223,"64782"
"AFAP1","afap1",-0.00134593189583161,"60312"
"AFAP1L1","LOC107386747",-0.00736052610422298,"134265"
"AFAP1L1","LOC107397232",-0.227619719542858,"134265"
"AFAP1L2","afap1l2",-0.53696623210744,"84632"
"AFAP1L2","LOC107386140",-0.0187618722660125,"84632"
"AFF3","aff3",0.0576063848343343,"3899"
"AFF4","aff1",0.200971092343013,"27125"
"AFF4","aff4",0.046789930820548,"27125"
"AFG3L2","afg3l2",-0.0014079685156274,"10939"
"AFG3L2","LOC107380816",-0.0429227250866192,"10939"
"AFMID","afmid",1.19465249688923,"125061"
"AFMID","LOC107394295",0.0767892755727838,"125061"
"AFTPH","LOC107394084",0.00397210334486172,"54812"
"AFTPH","LOC107376066",0.218097062712235,"54812"
"AGA","aga",0.046789930820548,"175"
"AGAP1","LOC107384564",0.0785942605926892,"116987"
"AGAP2","agap2",0.0211632240260434,"116986"
"AGAP2","LOC107391110",-0.00419307724976302,"116986"
"AGAP3","LOC107383869",0.00633648323083656,"116988"
"AGBL5","agbl5",0.0715298256429982,"60509"
"AGFG1","agfg1",0.0441895132494591,"3267"
"AGFG1","LOC107377349",0.0816609609019766,"3267"
"AGFG1","LOC107374460",-0.0014079685156274,"3267"
"AGGF1","aggf1",-0.0310938581658511,"55109"
"AGK","agk",0.000164771577394695,"55750"
"AGL","agl",0.0246277274119301,"178"
"AGMO","agmo",-0.162609291213737,"392636"
"AGO1","LOC107379324",-0.653575241181787,"26523"
"AGO2","LOC107383289",-0.149462893603694,"27161"
"AGO3","LOC107379323",-0.0187618722660125,"192669"
"AGO4","LOC107395582",0.0179981494990132,"192670"
"AGPAT1","LOC107374952",0.0211632240260434,"10554"
"AGPAT3","agpat3",0.0681512338594443,"56894"
"AGPAT4","agpat4",0.283681675863178,"56895"
"AGPAT4","LOC107373468",0.140511320273557,"56895"
"AGPAT5","agpat5",-0.000588350668390736,"55326"
"AGPS","agps",-0.0508602141835933,"8540"
"AGR3","LOC107389391",0.0654125220343561,"155465"
"AGR3","agr2",0.000374046874084497,"155465"
"AGRN","agrn",0.0160497249008813,"375790"
"AGTPBP1","agtpbp1",0.127748896939419,"23287"
"AGTR1","agtr1",-0.0416779924311402,"185"
"AGTR2","LOC107389596",-0.498270090475385,"186"
"AGTRAP","agtrap",-0.0174990747967635,"57085"
"AGXT","LOC107396625",-0.323349350996254,"189"
"AGXT","LOC107383977",-0.199862548207939,"189"
"AGXT2","agxt2",-0.00167083228703971,"64902"
"AHCTF1","ahctf1",-0.00662049004448713,"25909"
"AHCY","ahcy",-0.034296129769654,"191"
"AHCYL2","LOC107388935",-0.0258507803693413,"23382"
"AHCYL2","ahcyl1",0.0328499931325056,"23382"
"AHCYL2","LOC107385760",0.00880234146167067,"23382"
"AHCYL2","ahcyl2",-0.00766865295877551,"23382"
"AHDC1","LOC107394780",-0.0848014213546429,"27245"
"AHI1","ahi1",-0.0919744998763481,"54806"
"AHNAK","ahnak2",0.0981189207827158,"79026"
"AHNAK","ahnak",0.093994777121625,"79026"
"AHNAK","LOC107373441",0.259187280737299,"79026"
"AHNAK","prx",0.577830241028838,"79026"
"AHR","LOC107389540",-0.0162863280101385,"196"
"AHR","LOC107384673",-0.00234962869560536,"196"
"AHSA1","LOC107391895",-0.0675979392972363,"10598"
"AHSA1","LOC107377890",0.13876399401029,"10598"
"AHSG","LOC107396791",0.0258507803693413,"197"
"AIDA","aida",-0.0388584480305697,"64853"
"AIF1","LOC107378674",-0.0756004325542151,"199"
"AIF1L","aif1l",0.00798376137027842,"83543"
"AIFM1","aifm1",-0.122059405874748,"9131"
"AIFM1","LOC107389814",0.321815398585924,"9131"
"AIFM3","LOC107380383",-0.0314405358427542,"150209"
"AIFM3","aifm3",0.0785942605926892,"150209"
"AIG1","aig1",0.432654205052903,"51390"
"AIMP1","aimp1",0.0416779924311402,"9255"
"AIMP1","LOC107396476",0.320286526290552,"9255"
"AIMP2","aimp2",0.496181989681198,"7965"
"AIP","aip",-0.0153517107300935,"9049"
"AIPL1","LOC107378992",0.105243949915447,"23746"
"AJUBA","LOC107377277",-0.0119223559394055,"84962"
"AK1","ak1",0.0709596897698186,"203"
"AK2","ak2",0.183720404626348,"204"
"AK3","ak3",-0.2698864901506,"50808"
"AK4","ak4",0.00814394624637216,"205"
"AK5","ak5",-0.00134593189583161,"26289"
"AK6","LOC107374623",-9.22722120485405e-05,"102157402"
"AK6","LOC107395218",0.00386403045270352,"102157402"
"AK7","LOC107372532",-4.08274555821361e-05,"122481"
"AK7","LOC107372533",0.306177559713102,"122481"
"AK7","LOC107377807",-0.00234962869560536,"122481"
"AK8","ak8",-0.143825027646971,"158067"
"AK9","ak9",-0.0503977881248118,"221264"
"AKAP10","akap10",0.10307309498875,"11216"
"AKAP11","LOC107377001",-0.00296293482207464,"11215"
"AKAP12","LOC107377554",0.575501511859524,"9590"
"AKAP12","LOC107391969",0.00526807952400485,"9590"
"AKAP13","akap13",0.293622184453002,"11214"
"AKAP14","akap14",-0.131075465401855,"158798"
"AKAP17A","akap17a",-0.0234390255532896,"8227"
"AKAP6","LOC107396884",0.0261619537881241,"9472"
"AKAP6","LOC107396540",0.135311795160752,"9472"
"AKAP7","akap7",0.762119851226089,"9465"
"AKAP8L","LOC107389731",0.00012587275372647,"26993"
"AKAP9","akap9",0.022000901094655,"10142"
"AKAP9","LOC107392105",-0.0234390255532896,"10142"
"AKIP1","akip1",-0.0350330720822973,"56672"
"AKIRIN1","akirin1",0.00552511580685396,"79647"
"AKIRIN2","akirin2",-0.00897137954249423,"55122"
"AKIRIN2","LOC107392253",0.0133625686673972,"55122"
"AKNA","LOC107375123",-0.0981189207827158,"80709"
"AKNAD1","LOC107384074",-0.168467995821167,"254268"
"AKR1A1","LOC107384012",0.127748896939419,"10327"
