"human","ncbi","mlog10QvalxFC","ENTREZID"
"MCC","ushbp1",-0.0032271173015259,"4163"
"MCCC1","mccc1",-0.00971659484798664,"56922"
"MCCC2","LOC107393006",-0.186213883127947,"64087"
"MCCC2","mccc2",-0.687850158416945,"64087"
"MCEE","mcee",-0.0909008497898428,"84693"
"MCF2","LOC107386746",0.00869154678343427,"4168"
"MCF2","mcf2",-0.0215920204762651,"4168"
"MCF2L","LOC107389775",-0.279905813565247,"23263"
"MCF2L","LOC107387352",0.0446154381107926,"23263"
"MCF2L","mcf2l",0.00869154678343427,"23263"
"MCFD2","mcfd2",-0.00150581677287551,"90411"
"MCHR2","LOC107374494",0.12444446463797,"84539"
"MCHR2","LOC107372938",-0.0328715308150918,"84539"
"MCL1","LOC107397176",-1.32361211489915,"4170"
"MCL1","LOC107379220",0.671345124474926,"4170"
"MCM10","mcm10",0.0025263753658704,"55388"
"MCM2","mcm2",-0.252907070679471,"4171"
"MCM3","mcm3",-0.105153571494836,"4172"
"MCM3AP","mcm3ap",0.0199612198425152,"8888"
"MCM4","mcm4",-0.0781468730355377,"4173"
"MCM5","mcm5",-0.119077175968206,"4174"
"MCM6","mcm6",-0.16923257936152,"4175"
"MCM7","mcm7",-0.0393784667622616,"4176"
"MCM8","mcm8",0.729452985878826,"84515"
"MCM9","mcm9",0.0173489437905249,"254394"
"MCMBP","mcmbp",-0.132336234518121,"79892"
"MCMDC2","mcmdc2",-0.00811824764537588,"157777"
"MCOLN1","LOC107382349",0.182510822532432,"57192"
"MCOLN1","mcoln1",0.0157509806973937,"57192"
"MCOLN2","LOC107392692",0.679560819980055,"255231"
"MCOLN3","LOC107392950",2.05375412164405,"55283"
"MCPH1","mcph1",-0.4390756323856,"79648"
"MCRS1","mcrs1",0.0459868388713281,"10445"
"MCTP1","mctp1",0.00302687081404435,"79772"
"MCTP1","LOC107374160",0.0146298623026328,"79772"
"MCTP1","LOC107394686",0.116313130272339,"79772"
"MCTP2","LOC107395186",1.37629667426412,"55784"
"MCTS1","mcts1",-0.302558174892871,"28985"
"MCU","mcu",-0.733325059498015,"90550"
"MCU","ccdc109b",0.275518696190268,"90550"
"MCUR1","LOC107382636",1.16955119150685,"63933"
"MDC1","mdc1",0.0373116772856684,"9656"
"MDFI","mdfi",-0.127330844337085,"4188"
"MDFIC","LOC107391468",2.71511898760475,"29969"
"MDFIC","mdfic",1.54628815169422,"29969"
"MDGA1","mdga1",-6.0045991492155e-05,"266727"
"MDGA2","mdga2",-0.211099666000564,"161357"
"MDGA2","LOC107391906",0.0366375596698728,"161357"
"MDH1","LOC107376059",-1.95707693297489,"4190"
"MDH1","LOC107382285",-0.469242599733408,"4190"
"MDH1B","mdh1b",-0.423864820385474,"130752"
"MDH2","mdh2",-0.909144628122395,"4191"
"MDK","mdk",-2.61572702336516,"4192"
"MDM2","mdm2",0.818224282068568,"4193"
"MDM4","mdm4",-0.00647783812877533,"4194"
"MDN1","mdn1",1.31600214339808,"23195"
"ME1","LOC107372432",0.0120314084476699,"4199"
"ME2","me2",5.58096253540434e-05,"4200"
"ME3","LOC107378822",-0.000133084834190477,"10873"
"ME3","LOC107389821",-0.114131802344773,"10873"
"MEA1","mea1",-0.00530209545786865,"4201"
"MEAF6","meaf6",-0.00398282186541468,"64769"
"MECOM","mecom",0.00357627272356273,"2122"
"MECP2","LOC107391461",1.59533295559575,"4204"
"MECP2","mbd4",-0.000553507001685009,"4204"
