"human","ncbi","mlog10QvalxFC","ENTREZID"
"ADORA1","LOC107385566",-0.0906665679554554,"134"
"ADORA1","LOC107390814",0.125305899168623,"134"
"ADORA1","LOC107385935",-0.0357061339199209,"134"
"ADORA2A","adora2a",0.0709054899082792,"135"
"ADORA2A","LOC107397223",0.337452235727426,"135"
"ADORA2B","adora2b",2.45992934579679,"136"
"ADORA3","LOC107390952",0.164036209455914,"140"
"ADPGK","adpgk",-0.0652339981100091,"83440"
"ADPGK","LOC107381177",-0.212317548583661,"83440"
"ADPRH","LOC107387950",0.343055620192238,"141"
"ADPRH","LOC107387955",-0.0811675874666767,"141"
"ADPRHL1","adprhl1",0.652458707847513,"113622"
"ADPRM","LOC107373834",-0.189966332197171,"56985"
"ADPRM","LOC107397354",-0.244762669263993,"56985"
"ADRA1A","LOC107393699",0.806709147175885,"148"
"ADRA1A","LOC107396248",-0.000553507001685009,"148"
"ADRA1B","adra1b",-0.503799060848754,"147"
"ADRA1B","LOC107381609",0.189211872691614,"147"
"ADRA1B","LOC107374377",0.00516964852569728,"147"
"ADRA1B","LOC107372572",-0.00683038820489043,"147"
"ADRA1D","adra1d",-0.010414164429749,"146"
"ADRA2A","LOC107375821",-0.188835388616909,"150"
"ADRA2A","LOC107394790",0.00273938149573045,"150"
"ADRA2A","LOC107373463",0.348723047372637,"150"
"ADRA2A","adra2a",0.530881314407321,"150"
"ADRA2B","LOC107394177",0.0301754106480188,"151"
"ADRA2C","LOC107393278",-0.228153139893673,"152"
"ADRA2C","LOC107377377",-0.271178601700677,"152"
"ADRB1","adrb1",0.693417549779376,"153"
"ADRB2","LOC107379280",-0.0435661338589006,"154"
"ADRB2","LOC107372451",0.648905910786471,"154"
"ADRB2","LOC107386754",0.148755184315777,"154"
"ADRM1","LOC107389462",-0.0937421313745535,"11047"
"ADRM1","adrm1",0.575877822989361,"11047"
"ADSL","adsl",0.0345296018137189,"158"
"ADTRP","LOC107375385",0.431477699330901,"84830"
"AEBP1","aebp1",-0.143352547756035,"165"
"AEBP1","LOC107395676",0.0389597484958333,"165"
"AEBP2","aebp2",-0.331361904590946,"121536"
"AEBP2","LOC107388604",-1.51711691269202,"121536"
"AEN","isg20l2",-2.10697037743451,"64782"
"AEN","aen",-0.0461407729927253,"64782"
"AFAP1","afap1",-0.288822417343522,"60312"
"AFAP1L1","LOC107386747",1.01866869528522,"134265"
"AFAP1L1","LOC107397232",-2.47085938681117e-05,"134265"
"AFAP1L2","afap1l2",0.000308571823652891,"84632"
"AFAP1L2","LOC107386140",0.991607168372026,"84632"
"AFF2","aff2",-0.128205099643603,"2334"
"AFF3","aff3",-0.161987362747953,"3899"
"AFF4","aff1",0.0361035585879072,"27125"
"AFF4","aff4",-0.00880882996231788,"27125"
"AFG3L2","LOC107380816",-0.771881725237173,"10939"
"AFG3L2","afg3l2",0.0299370772134583,"10939"
"AFG3L2","LOC107381316",-0.0310184192317223,"10939"
"AFMID","afmid",0.0302949975950644,"125061"
"AFMID","LOC107394295",0.0321226116977488,"125061"
"AFTPH","LOC107394084",-0.0652339981100091,"54812"
"AFTPH","LOC107376066",0.0350495970413466,"54812"
"AGA","aga",0.27503414726899,"175"
"AGAP1","LOC107384564",-0.131147262047055,"116987"
"AGAP2","LOC107391110",-0.633964097282395,"116986"
"AGAP2","agap2",-0.335228705367684,"116986"
"AGAP3","LOC107383869",0.424518321671431,"116988"
"AGBL2","LOC107389044",-0.254282029648617,"79841"
"AGBL4","agbl4",0.334120744060524,"84871"
"AGBL4","LOC107393160",0.942646486831708,"84871"
"AGBL5","agbl5",-0.00990414930252364,"60509"
"AGFG1","agfg1",-0.0222852704440105,"3267"
"AGFG1","LOC107377349",-0.000201181475774303,"3267"
"AGFG1","LOC107374460",-0.429112707402461,"3267"
"AGGF1","aggf1",0.00194220567653539,"55109"
"AGK","agk",0.71126679570422,"55750"
"AGL","agl",0.000553507001685009,"178"
"AGMO","agmo",-0.1991760449778,"392636"
"AGO1","LOC107379324",-1.3889336240171,"26523"
"AGO2","LOC107383289",-0.0259454749179481,"27161"
"AGO3","LOC107379323",-1.51882035890959,"192669"
"AGO3","LOC107394889",-1.38260356748359,"192669"
"AGO4","LOC107395582",-0.0885751752911286,"192670"
"AGPAT1","LOC107374952",-0.0494459640006236,"10554"
"AGPAT3","agpat3",-0.118798893430606,"56894"
"AGPAT4","agpat4",-1.71366355338499e-05,"56895"
"AGPAT4","LOC107373468",-0.00223800564476006,"56895"
"AGPAT5","agpat5",-0.0502535019244186,"55326"
"AGPS","agps",-0.261700678236267,"8540"
"AGR3","LOC107389391",-0.065401475697684,"155465"
"AGRN","agrn",-0.0281850933849711,"375790"
"AGRP","agrp",-0.216582116829569,"181"
"AGTPBP1","agtpbp1",-0.0381303673519318,"23287"
"AGTR1","agtr1",-0.0062810010362734,"185"
"AGTR2","LOC107389596",0.10800692519853,"186"
"AGTRAP","agtrap",0.0462950194004718,"57085"
"AGXT","LOC107383977",0.484146093523537,"189"
"AGXT","LOC107396625",0.0144735581838459,"189"
"AGXT2","agxt2",-0.247457479624778,"64902"
"AHCTF1","ahctf1",-0.000105256195485052,"25909"
"AHCY","ahcy",-2.29550801284771,"191"
"AHCYL2","LOC107388935",0.170284663290715,"23382"
"AHCYL2","LOC107385760",-0.0547532210207404,"23382"
"AHCYL2","ahcyl1",-0.0949423722856087,"23382"
"AHCYL2","ahcyl2",-0.114131802344773,"23382"
"AHDC1","LOC107394780",-0.11631313027234,"27245"
"AHI1","LOC107382889",0.165411508844414,"54806"
"AHI1","ahi1",0.0219865994989593,"54806"
"AHNAK","ahnak",1.35595828049893,"79026"
"AHNAK","LOC107373441",0.392081750311362,"79026"
"AHNAK","prx",0.64184278698463,"79026"
"AHNAK","ahnak2",0.00783974664236456,"79026"
"AHR","LOC107384673",-0.00405929186374296,"196"
"AHR","LOC107384668",0.359087362268704,"196"
"AHR","LOC107389540",0.150045370800281,"196"
"AHRR","ahrr",0.128205099643603,"57491"
"AHSA1","LOC107391895",0.293858885492094,"10598"
