"human","ncbi","mlog10QvalxFC","ENTREZID"
"AFF3","aff3",-0.211375637573422,"3899"
"AFF4","aff1",-0.293228767190383,"27125"
"AFF4","aff4",-0.0391454827052392,"27125"
"AFG3L2","LOC107380816",0.0318334212079776,"10939"
"AFG3L2","afg3l2",0.0252831987498141,"10939"
"AFMID","LOC107394295",0.0709183441426562,"125061"
"AFMID","afmid",0.048937275775614,"125061"
"AFTPH","LOC107394084",0.655217650442561,"54812"
"AFTPH","LOC107376066",-0.00493600005939854,"54812"
"AGA","aga",-0.0302424514889099,"175"
"AGAP1","LOC107384564",0.0168811113536402,"116987"
"AGAP2","LOC107391110",0.0212587264253158,"116986"
"AGAP2","agap2",-0.00836428219495528,"116986"
"AGAP3","LOC107383869",-0.0357360550102163,"116988"
"AGBL5","agbl5",0.000431641527955533,"60509"
"AGFG1","agfg1",1.27612113054094,"3267"
"AGFG1","LOC107377349",1.18633504311633,"3267"
"AGFG1","LOC107374460",-0.0643293308458973,"3267"
"AGGF1","aggf1",-0.0124394228982588,"55109"
"AGK","agk",0.0172551401223168,"55750"
"AGL","agl",0.00368197185892223,"178"
"AGMO","agmo",0.0461963939600195,"392636"
"AGO1","LOC107379324",-1.31052792623672,"26523"
"AGO2","LOC107383289",0.058326856075502,"27161"
"AGO3","LOC107379323",-0.350224071249724,"192669"
"AGO4","LOC107395582",0.148137600511391,"192670"
"AGPAT1","LOC107374952",0.0492866564895079,"10554"
"AGPAT3","agpat3",0.220806699772781,"56894"
"AGPAT4","agpat4",0.123057570873397,"56895"
"AGPAT4","LOC107373468",0.480341790266497,"56895"
"AGPAT5","agpat5",0.0345935234398604,"55326"
"AGPS","agps",0.157786730900985,"8540"
"AGR3","LOC107389391",-0.107842621343117,"155465"
"AGR3","agr2",-0.132598606924697,"155465"
"AGRN","agrn",-0.155969776202962,"375790"
"AGTPBP1","agtpbp1",0.19668282209069,"23287"
"AGTR1","agtr1",-0.37580764102075,"185"
"AGTR2","LOC107389596",0.0190966563605314,"186"
"AGTRAP","agtrap",0.351473601647752,"57085"
"AGXT","LOC107383977",0.111913970232518,"189"
"AGXT","LOC107396625",0.0894284554526446,"189"
"AGXT2","agxt2",0.00227217920098165,"64902"
"AHCTF1","ahctf1",0.364781202030813,"25909"
"AHCY","ahcy",0.0215786230034541,"191"
"AHCYL2","ahcyl2",0.0888073177573041,"23382"
"AHCYL2","ahcyl1",-1.1000255327176e-05,"23382"
"AHCYL2","LOC107385760",0.0347351284706617,"23382"
"AHCYL2","LOC107388935",-0.0202123969380698,"23382"
"AHDC1","LOC107394780",-0.642630763560002,"27245"
"AHI1","ahi1",-1.55188048398188,"54806"
"AHNAK","LOC107373441",0.0061796048032619,"79026"
"AHNAK","ahnak2",0.0589108530029471,"79026"
"AHNAK","prx",0.0347351284706617,"79026"
"AHNAK","ahnak",-0.0319681913466291,"79026"
"AHR","LOC107384673",-0.0742510097322783,"196"
"AHR","LOC107389540",0.246345804342557,"196"
"AHSA1","LOC107377890",-0.00812104742654849,"10598"
"AHSA1","LOC107391895",-0.0015470468015094,"10598"
"AHSG","LOC107396791",-0.0270816931300121,"197"
"AIDA","aida",-0.809418474464351,"64853"
"AIF1","LOC107378674",0.760382274251947,"199"
"AIF1L","aif1l",0.00255783563906665,"83543"
"AIFM1","aifm1",0.000250551525086602,"9131"
"AIFM1","LOC107389814",0.00197582313770346,"9131"
"AIFM3","aifm3",9.08688423017584e-06,"150209"
"AIFM3","LOC107380383",-0.031574194219366,"150209"
"AIG1","aig1",1.21568919910744,"51390"
"AIMP1","aimp1",-0.0262333541597073,"9255"
"AIMP1","LOC107396476",-0.0030025473731209,"9255"
"AIMP2","aimp2",0.112206267976729,"7965"
"AIP","aip",0.395830173011506,"9049"
"AIPL1","LOC107378992",-0.00740230071717055,"23746"
"AJUBA","LOC107377277",-0.337289257334464,"84962"
"AK1","ak1",-0.0343113482223817,"203"
"AK2","ak2",0.0514148473340744,"204"
"AK3","ak3",0.363498971326142,"50808"
"AK4","ak4",0.17127985300923,"205"
"AK5","ak5",0.0751558800733695,"26289"
"AK6","LOC107395218",-0.280180957758619,"102157402"
"AK6","LOC107374623",-0.00498281973075607,"102157402"
"AK7","LOC107372533",-0.00127951875841393,"122481"
"AK7","LOC107372532",0.0050496242136558,"122481"
"AK7","LOC107377807",0.0364614318564696,"122481"
"AK8","ak8",-0.00104748877356621,"158067"
"AK9","ak9",0.0292085572845725,"221264"
"AKAP10","akap10",0.000204211331237988,"11216"
"AKAP11","LOC107377001",0.173211751725918,"11215"
"AKAP12","LOC107377554",0.0095358466125484,"9590"
"AKAP12","LOC107391969",0.172437279852779,"9590"
"AKAP13","akap13",0.203509277838993,"11214"
"AKAP14","akap14",0.0898195164573462,"158798"
"AKAP17A","akap17a",0.0295937742177133,"8227"
"AKAP6","LOC107396540",0.276982057276552,"9472"
"AKAP6","LOC107396884",0.468772278274502,"9472"
"AKAP7","akap7",-0.190835991795868,"9465"
"AKAP8L","LOC107389731",-0.0169741766950201,"26993"
"AKAP9","LOC107392105",-0.155969776202962,"10142"
"AKAP9","akap9",-0.129046769340921,"10142"
"AKIP1","akip1",0.107019184015413,"56672"
"AKIRIN1","akirin1",0.213150839457647,"79647"
"AKIRIN2","akirin2",0.0012841668112255,"55122"
"AKIRIN2","LOC107392253",0.0809676036583714,"55122"
"AKNA","LOC107375123",1.44983958755862e-06,"80709"
"AKNAD1","LOC107384074",0.00189119530767783,"254268"
"AKR1A1","LOC107377127",0.237246143146642,"10327"
"AKR1A1","akr1a1",0.225395029426984,"10327"
"AKR1A1","LOC107393930",0.263920638645016,"10327"
"AKR1A1","LOC107384012",-0.0435507367886199,"10327"
"AKR1B10","LOC107389301",0.0366075547425815,"57016"
"AKR1B10","LOC107384342",0.000154968478910276,"57016"
"AKR1B10","LOC107390596",0.942429958847701,"57016"
"AKR7A2","LOC107385281",0.203078075598432,"8574"
"AKT1","akt1",-0.198374925525296,"207"
"AKT1S1","akt1s1",0.194162691693043,"84335"
"AKT2","LOC107395449",0.0421038396961118,"208"
"AKT3","LOC107397194",0.417997564786444,"10000"
"AKT3","LOC107375824",0.133251108834801,"10000"
"AKTIP","aktip",-0.00352452751902968,"64400"
"ALAD","alad",0.525406366187757,"210"
"ALAS1","alas1",0.140904929196167,"211"
"ALAS2","LOC107390720",0.475683242833287,"212"
"ALCAM","LOC107380084",0.0626931466022441,"214"
"ALDH16A1","aldh16a1",0.00269060798374023,"126133"
"ALDH18A1","LOC107387577",-0.0345764586519337,"5832"
"ALDH18A1","LOC107375402",-0.0285731483822012,"5832"
"ALDH1A2","aldh1a2",0.0587157896931045,"8854"
"ALDH1L1","LOC107385971",0.129046769340921,"10840"
"ALDH1L2","LOC107395064",-0.134233753016562,"160428"
