"human","ncbi","mlog10QvalxFC","ENTREZID"
"ZNF148","znf148",-0.203447722210144,"7707"
"ZNF160","LOC107378645",0.0466364691852103,"90338"
"ZNF165","LOC107375343",0.229037423079096,"7718"
"ZNF180","LOC107372553",0.294409537424377,"7733"
"ZNF182","LOC107372981",-0.0419576742874282,"7569"
"ZNF197","LOC107376632",0.0162322873480447,"10168"
"ZNF207","znf207",0.0258556264461525,"7756"
"ZNF208","LOC107373737",-0.553134750278685,"7757"
"ZNF208","LOC107378639",0.0204028954581978,"7757"
"ZNF208","znf286a",-0.0228091212025101,"7757"
"ZNF208","znf646",0.300087222136224,"7757"
"ZNF214","LOC107389677",-0.000156829016529023,"7761"
"ZNF22","LOC107374362",0.235756885005878,"7570"
"ZNF226","LOC107378640",-0.115083348499468,"7769"
"ZNF226","LOC107397287",-0.096212330311441,"7769"
"ZNF226","LOC107396893",0.00189166208235689,"7769"
"ZNF227","LOC107379935",-0.230943888766253,"7770"
"ZNF234","LOC107373491",-1.24291452982838,"10780"
"ZNF234","LOC107396889",-0.0847983169696234,"10780"
"ZNF234","LOC107372504",1.23303482084231,"10780"
"ZNF234","LOC107374001",-0.202571111640155,"10780"
"ZNF235","LOC107373079",0.00151288745992401,"9310"
"ZNF235","LOC107397211",0.209655134819496,"9310"
"ZNF235","LOC107388200",0.204326864334125,"9310"
"ZNF235","LOC107373916",-0.2865857495876,"9310"
"ZNF235","LOC107397210",0.578260767758656,"9310"
"ZNF235","LOC107396825",-0.513606058875307,"9310"
